45.717,60.795
44.794,60.111999999999995
43.762,59.528
43.169,59.076
41.63399999999999,58.358999999999995
40.568000000000005,57.902
39.97,57.01
39.655,56.078
39.201,55.04
38.927,54.527
39.62,54.018
41.49,54.023
42.949,53.911
44.177,53.398999999999994
46.117,51.443000000000005
46.873999999999995,49.303999999999995
47.442,46.851000000000006
47.352,44.816
45.663999999999994,42.483999999999995
44.01,40.265
42.321999999999996,37.842
40.216,34.754
37.744,30.999000000000002
35.673,27.631
34.47,24.826
33.217,23.217
32.067,22.024
32.232,20.773000000000003
31.195999999999998,18.825
29.954,17.680999999999997
29.46,16.625999999999998
27.840999999999998,15.956
25.445999999999998,14.812000000000001
22.943,13.488
20.535,11.298
18.427,8.192
17.046,5.013999999999999
15.934000000000001,2.6919999999999997
15.455,1.376
15.294,0.682
15.975,0.59
16.932000000000002,0.374
17.29,0.257
17.197,0.177
16.4,0.12
15.374,0.08199999999999999
15.154000000000002,0.055999999999999994
15.575,0.038
18.283,0.026000000000000002
21.95,0.0
26.456,0.0
30.625,0.0
33.338,0.0
34.758,0.0
34.316,0.0
32.472,0.0
29.537,0.0
26.061999999999998,0.0
23.07,0.0
20.943,0.0
19.849,0.0
19.528,0.0
19.675,0.0
19.867,0.018000000000000002
20.197,0.012
19.855999999999998,0.008
18.957,0.006
17.637999999999998,0.004
15.702,0.003
14.017000000000001,0.002
12.65,0.001
11.548,0.001
11.052999999999999,0.001
10.647,0.0
9.97,0.0
8.95,0.0
7.757000000000001,0.0
6.984,0.0
5.922000000000001,0.0
5.468999999999999,0.0
5.277,0.0
5.111000000000001,0.0
4.978,0.0
4.939,0.0
4.8260000000000005,0.0
4.152,0.0
3.7569999999999997,0.0
3.477,0.0
2.905,0.0
2.6639999999999997,0.0
2.6060000000000003,0.0
2.496,0.0
2.171,0.0
2.117,0.0
1.8090000000000002,0.0
1.71,0.0
1.4169999999999998,0.0
1.031,0.0
0.693,0.0
0.155,0.0
0.06,0.0
0.113,0.0
0.141,0.0
0.19699999999999998,0.0
0.252,0.0
0.3,0.0
0.336,0.0
0.355,0.0
0.341,0.0
0.32799999999999996,0.0
0.29600000000000004,0.0
0.243,0.0
0.16699999999999998,0.0
0.066,0.0
0.075,0.0
0.075,0.0
0.071,0.0
0.068,0.0
0.061,0.0
0.051,0.0
0.039,0.0
0.022000000000000002,0.0
0.002,0.0
0.006,0.0
0.0,0.0
0.0,0.0
